title,author,goodreads_url,cover_url,avg_rating,num_ratings,year_published,shelf
The Nightblood Prince (Hardcover),Molly X. Chang,https://www.goodreads.com/book/show/211998948-the-nightblood-prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1730567759l/211998948._SX50_.jpg,3.71,4666.0,2025.0,asian-fantasy
"Darker by Four (Darker by Four, #1)",June C.L. Tan,https://www.goodreads.com/book/show/212223164-darker-by-four,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1714551164l/212223164._SY75_.jpg,3.94,3745.0,2024.0,asian-fantasy
"The Art of Prophecy (War Arts, #1)",Wesley Chu,https://www.goodreads.com/book/show/58409712-the-art-of-prophecy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1639381078l/58409712._SY75_.jpg,4.04,6101.0,2022.0,asian-fantasy
Babel (Hardcover),R.F. Kuang,https://www.goodreads.com/book/show/57945316-babel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1677361825l/57945316._SY75_.jpg,4.14,501488.0,2022.0,asian-fantasy
"Soul of the Sword (Shadow of the Fox, #2)",Julie Kagawa,https://www.goodreads.com/book/show/41733208-soul-of-the-sword,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539966253l/41733208._SY75_.jpg,4.05,13222.0,2019.0,asian-fantasy
"Bridge of Birds (The Chronicles of Master Li and Number Ten Ox, #1)",Barry Hughart,https://www.goodreads.com/book/show/15177.Bridge_of_Birds,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1768614650l/15177._SY75_.jpg,4.26,10751.0,1984.0,asian-fantasy
"Never Ever After (Never Ever After, #1)",Sue Lynn Tan,https://www.goodreads.com/book/show/223296202-never-ever-after,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1741329651l/223296202._SY75_.jpg,3.75,5201.0,2025.0,asian-fantasy
"Shanghai Immortal (Shanghai Immortal, #1)",A.Y. Chao,https://www.goodreads.com/book/show/62230164-shanghai-immortal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1675095404l/62230164._SY75_.jpg,3.38,3327.0,2023.0,asian-fantasy
"Foul Lady Fortune (Foul Lady Fortune, #1)",Chloe Gong,https://www.goodreads.com/book/show/57190453-foul-lady-fortune,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1642713157l/57190453._SY75_.jpg,4.2,32076.0,2022.0,asian-fantasy
"Sound the Gong (Kingdom of Three, #2)",Joan He,https://www.goodreads.com/book/show/63068332-sound-the-gong,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1693246145l/63068332._SY75_.jpg,4.0,1758.0,2024.0,asian-fantasy
"When the Tiger Came Down the Mountain (The Singing Hills Cycle, #2)",Nghi Vo,https://www.goodreads.com/book/show/53265678-when-the-tiger-came-down-the-mountain,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588169628l/53265678._SY75_.jpg,4.15,19196.0,2020.0,asian-fantasy
Empress of All Seasons (Hardcover),Emiko Jean,https://www.goodreads.com/book/show/37569318-empress-of-all-seasons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527934922l/37569318._SY75_.jpg,3.56,5476.0,2018.0,asian-fantasy
If You Could See the Sun (Hardcover),Ann Liang,https://www.goodreads.com/book/show/60099660-if-you-could-see-the-sun,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644595325l/60099660._SY75_.jpg,3.99,60474.0,2022.0,asian-fantasy
"Our Violent Ends (These Violent Delights, #2)",Chloe Gong,https://www.goodreads.com/book/show/44084762-our-violent-ends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612451534l/44084762._SY75_.jpg,4.27,77666.0,2021.0,asian-fantasy
"Five Broken Blades (The Broken Blades, #1)",Mai Corland,https://www.goodreads.com/book/show/200982383-five-broken-blades,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1712856972l/200982383._SY75_.jpg,3.82,46357.0,2024.0,asian-fantasy
Legend of the White Snake (Hardcover),Sher Lee,https://www.goodreads.com/book/show/122731864-legend-of-the-white-snake,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707922229l/122731864._SY75_.jpg,3.88,3419.0,2024.0,asian-fantasy
Black Water Sister (Paperback),Zen Cho,https://www.goodreads.com/book/show/55119872-black-water-sister,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610382210l/55119872._SX50_.jpg,3.83,11367.0,2021.0,asian-fantasy
"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha Shannon,https://www.goodreads.com/book/show/40275288-the-priory-of-the-orange-tree,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700221964l/40275288._SY75_.jpg,4.16,287743.0,2019.0,asian-fantasy
"Eon: Dragoneye Reborn (Eon, #1)",Alison Goodman,https://www.goodreads.com/book/show/2986865-eon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299076175l/2986865._SY75_.jpg,3.96,62971.0,2008.0,asian-fantasy
"The Blood Orchid (The Scarlet Alchemist, #2)",Kylie Lee Baker,https://www.goodreads.com/book/show/208548061-the-blood-orchid,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708195384l/208548061._SY75_.jpg,3.88,2453.0,2024.0,asian-fantasy
"Foul Heart Huntsman (Foul Lady Fortune, #2)",Chloe Gong,https://www.goodreads.com/book/show/101138075-foul-heart-huntsman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1678293837l/101138075._SX50_.jpg,4.31,14399.0,2023.0,asian-fantasy
"Dragon Sword and Wind Child (Tales of the Magatama, #1)",Noriko Ogiwara,https://www.goodreads.com/book/show/1110224.Dragon_Sword_and_Wind_Child,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348282368l/1110224._SY75_.jpg,4.03,1192.0,1988.0,asian-fantasy
"Under Heaven (Under Heaven, #1)",Guy Gavriel Kay,https://www.goodreads.com/book/show/7139892-under-heaven,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327894315l/7139892._SY75_.jpg,4.17,17080.0,2010.0,asian-fantasy
Grandmaster of Demonic Cultivation: Mo Dao Zu Shi (Novel) Vol. 1,Mò Xiāng Tóng Xiù,https://www.goodreads.com/book/show/58701673-grandmaster-of-demonic-cultivation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1633385186l/58701673._SX50_.jpg,4.55,33788.0,2016.0,asian-fantasy
Kaikeyi (Hardcover),Vaishnavi Patel,https://www.goodreads.com/book/show/57127277-kaikeyi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1671146784l/57127277._SY75_.jpg,4.17,38901.0,2022.0,asian-fantasy
"Heaven Official's Blessing: Tian Guan Ci Fu, Vol. 1 (Paperback)",Mò Xiāng Tóng Xiù,https://www.goodreads.com/book/show/58701949-heaven-official-s-blessing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1633385145l/58701949._SX50_.jpg,4.58,47837.0,2020.0,asian-fantasy
"The Bone Shard Daughter (The Drowning Empire, #1)",Andrea Stewart,https://www.goodreads.com/book/show/50706646-the-bone-shard-daughter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586229099l/50706646._SY75_.jpg,3.98,37357.0,2020.0,asian-fantasy
"The Beast Player (The Beast Player, #1-2)",Nahoko Uehashi,https://www.goodreads.com/book/show/37754798-the-beast-player,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514425039l/37754798._SY75_.jpg,4.1,4557.0,2006.0,asian-fantasy
Reflection (Hardcover),Elizabeth Lim,https://www.goodreads.com/book/show/35960069-reflection,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1740240216l/35960069._SX50_.jpg,3.98,23566.0,2018.0,asian-fantasy
Deathly Fates (Hardcover),Tesia Tsai,https://www.goodreads.com/book/show/231147851-deathly-fates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1745174073l/231147851._SY75_.jpg,4.01,690.0,2026.0,asian-fantasy
"The Hurricane Wars (The Hurricane Wars, #1)",Thea Guanzon,https://www.goodreads.com/book/show/75668288-the-hurricane-wars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681316893l/75668288._SY75_.jpg,3.68,50537.0,2023.0,asian-fantasy
"Immortal Longings (Flesh and False Gods, #1)",Chloe Gong,https://www.goodreads.com/book/show/62919356-immortal-longings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681921623l/62919356._SY75_.jpg,3.53,28811.0,2023.0,asian-fantasy
"Zachary Ying and the Dragon Emperor (Zachary Ying, #1)",Xiran Jay Zhao,https://www.goodreads.com/book/show/59365584-zachary-ying-and-the-dragon-emperor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1649866448l/59365584._SX50_.jpg,4.06,4987.0,2022.0,asian-fantasy
An Arrow to the Moon (Hardcover),Emily X.R. Pan,https://www.goodreads.com/book/show/41580931-an-arrow-to-the-moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1623690091l/41580931._SX50_.jpg,3.42,4711.0,2022.0,asian-fantasy
"The Rise of Kyoshi (The Kyoshi Novels, #1)",F.C. Yee,https://www.goodreads.com/book/show/41104164-the-rise-of-kyoshi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535687326l/41104164._SY75_.jpg,4.43,40346.0,2019.0,asian-fantasy
"Empire of Sand (The Books of Ambha, #1)",Tasha Suri,https://www.goodreads.com/book/show/39714124-empire-of-sand,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572543111l/39714124._SY75_.jpg,3.82,13921.0,2018.0,asian-fantasy
The Emperor and the Endless Palace (Hardcover),Justinian Huang,https://www.goodreads.com/book/show/146145975-the-emperor-and-the-endless-palace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1695793248l/146145975._SX50_.jpg,3.47,5734.0,2024.0,asian-fantasy
"Night of the Dragon (Shadow of the Fox, #3)",Julie Kagawa,https://www.goodreads.com/book/show/41733219-night-of-the-dragon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566426487l/41733219._SY75_.jpg,4.31,10043.0,2020.0,asian-fantasy
A Thousand Beginnings and Endings (ebook),Ellen Oh,https://www.goodreads.com/book/show/35430013-a-thousand-beginnings-and-endings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508166142l/35430013._SX50_.jpg,,,,asian-fantasy
The Girl with Ghost Eyes (Hardcover),M.H. Boroson,https://www.goodreads.com/book/show/25159239-the-girl-with-ghost-eyes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445052645l/25159239._SX50_.jpg,3.85,4485.0,2015.0,asian-fantasy
"A Palace Near the Wind (Natural Engines, #1)",Ai Jiang,https://www.goodreads.com/book/show/211236805-a-palace-near-the-wind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717077550l/211236805._SY75_.jpg,3.22,982.0,2025.0,asian-fantasy
"Into the Riverlands (The Singing Hills Cycle, #3)",Nghi Vo,https://www.goodreads.com/book/show/59807976-into-the-riverlands,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1641913170l/59807976._SY75_.jpg,4.0,10846.0,2022.0,asian-fantasy
Rebel Skies (Rebel Skies #1),Ann Sei Lin,https://www.goodreads.com/book/show/154488390-rebel-skies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1692447477l/154488390._SY75_.jpg,3.81,2170.0,2022.0,asian-fantasy
Violet Made of Thorns (Kindle Edition),Gina  Chen,https://www.goodreads.com/book/show/55923578-violet-made-of-thorns,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635781954l/55923578._SY75_.jpg,3.49,23164.0,2022.0,asian-fantasy
"Forest of Souls (Shamanborn, #1)",Lori M. Lee,https://www.goodreads.com/book/show/45554589-forest-of-souls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576781327l/45554589._SY75_.jpg,3.63,4530.0,2020.0,asian-fantasy
"Dark Tempest (Red Winter Trilogy, #2)",Annette Marie,https://www.goodreads.com/book/show/32605659-dark-tempest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476408740l/32605659._SX50_.jpg,4.51,9825.0,2017.0,asian-fantasy
"We Hunt the Flame (Sands of Arawiya, #1)",Hafsah Faizal,https://www.goodreads.com/book/show/36492488-we-hunt-the-flame,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551185822l/36492488._SY75_.jpg,3.86,109899.0,2019.0,asian-fantasy
"Dragon Pearl (Thousand Worlds, #1)",Yoon Ha Lee,https://www.goodreads.com/book/show/34966859-dragon-pearl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517413544l/34966859._SX50_.jpg,3.82,12616.0,2019.0,asian-fantasy
"River of Stars (Under Heaven, #2)",Guy Gavriel Kay,https://www.goodreads.com/book/show/15808474-river-of-stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356089847l/15808474._SY75_.jpg,4.17,8009.0,2013.0,asian-fantasy
"Breath of the Dragon (Breathmarked, #1)",Shannon Lee,https://www.goodreads.com/book/show/211003924-breath-of-the-dragon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715360097l/211003924._SY75_.jpg,3.94,3817.0,2025.0,asian-fantasy
"Zodiac Rising (Descendants of the Zodiac, #1)",Katie Zhao,https://www.goodreads.com/book/show/209330004-zodiac-rising,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709491986l/209330004._SY75_.jpg,3.19,724.0,2024.0,asian-fantasy
"Yumi and the Nightmare Painter (Hoid's Travails, #2)",Brandon Sanderson,https://www.goodreads.com/book/show/60531416-yumi-and-the-nightmare-painter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689135481l/60531416._SY75_.jpg,4.43,122521.0,2023.0,asian-fantasy
Kindling (Hardcover),Traci Chee,https://www.goodreads.com/book/show/173956619-kindling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1687801827l/173956619._SY75_.jpg,3.72,1086.0,2024.0,asian-fantasy
"Ebony Gate (Phoenix Hoard, #1)",Julia Vee,https://www.goodreads.com/book/show/61884983-ebony-gate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1674243927l/61884983._SX50_.jpg,3.84,1730.0,2023.0,asian-fantasy
"The Oleander Sword (The Burning Kingdoms, #2)",Tasha Suri,https://www.goodreads.com/book/show/53446712-the-oleander-sword,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645092962l/53446712._SY75_.jpg,4.31,13842.0,2022.0,asian-fantasy
"The Jade Setter of Janloon (The Green Bone Saga, #0.5)",Fonda Lee,https://www.goodreads.com/book/show/57951331-the-jade-setter-of-janloon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1641417448l/57951331._SY75_.jpg,4.27,5238.0,2022.0,asian-fantasy
"The Shadow of Kyoshi (The Kyoshi Novels, #2)",F.C. Yee,https://www.goodreads.com/book/show/50158990-the-shadow-of-kyoshi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579718859l/50158990._SY75_.jpg,4.33,26670.0,2020.0,asian-fantasy
Never Die  (The Mortal Techniques),Rob J. Hayes,https://www.goodreads.com/book/show/42732016-never-die,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541710636l/42732016._SX50_.jpg,3.88,4717.0,2019.0,asian-fantasy
"A Hero Born (Legends of the Condor Heroes, #1)",Jin Yong,https://www.goodreads.com/book/show/31117072-a-hero-born,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542481768l/31117072._SY75_.jpg,3.97,6157.0,1957.0,asian-fantasy
Seven Deadly Shadows: A YA Retelling of Seven Samurai – Demons and Ancient Evil in Japan (Hardcover),Courtney Alameda,https://www.goodreads.com/book/show/45449799-seven-deadly-shadows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561399522l/45449799._SY75_.jpg,3.57,2437.0,2020.0,asian-fantasy
"The Star-Touched Queen (The Star-Touched Queen, #1)",Roshani Chokshi,https://www.goodreads.com/book/show/25203675-the-star-touched-queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446058438l/25203675._SY75_.jpg,3.56,28455.0,2016.0,asian-fantasy
"Kinslayer (The Lotus Wars, #2)",Jay Kristoff,https://www.goodreads.com/book/show/15773979-kinslayer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368634748l/15773979._SY75_.jpg,3.97,7757.0,2013.0,asian-fantasy
"Daughter of the Empire (The Empire Trilogy, #1)",Raymond E. Feist,https://www.goodreads.com/book/show/589979.Daughter_of_the_Empire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672516954l/589979._SY75_.jpg,4.29,42169.0,1987.0,asian-fantasy
Where the Mountain Meets the Moon (Hardcover),Grace Lin,https://www.goodreads.com/book/show/5983694-where-the-mountain-meets-the-moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549333297l/5983694._SX50_.jpg,4.32,54884.0,2009.0,asian-fantasy
"Silver Phoenix (Kingdom of Xia, #1)",Cindy Pon,https://www.goodreads.com/book/show/5577995-silver-phoenix,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442482183l/5577995._SY75_.jpg,3.57,3385.0,2009.0,asian-fantasy
"Brilliance of the Moon (Tales of the Otori, #3)",Lian Hearn,https://www.goodreads.com/book/show/186669.Brilliance_of_the_Moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441513199l/186669._SY75_.jpg,4.08,22712.0,2004.0,asian-fantasy
"The Dragon Wakes with Thunder (The Dragon Spirit, #2)",K.X. Song,https://www.goodreads.com/book/show/221754292-the-dragon-wakes-with-thunder,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1734239697l/221754292._SX50_.jpg,3.69,4054.0,2025.0,asian-fantasy
Heaven Official's Blessing: Tian Guan Ci Fu (Novel) Vol. 2,Mò Xiāng Tóng Xiù,https://www.goodreads.com/book/show/58705562-heaven-official-s-blessing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1639310172l/58705562._SX50_.jpg,4.63,35684.0,2017.0,asian-fantasy
Goddess of the River (Paperback),Vaishnavi Patel,https://www.goodreads.com/book/show/181865600-goddess-of-the-river,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1695834131l/181865600._SY75_.jpg,3.73,5275.0,2024.0,asian-fantasy
"Mammoths at the Gates (The Singing Hills Cycle, #4)",Nghi Vo,https://www.goodreads.com/book/show/58007996-mammoths-at-the-gates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715640435l/58007996._SY75_.jpg,4.2,7901.0,2023.0,asian-fantasy
"The Adventures of Amina al-Sirafi (Amina al-Sirafi, #1)",Shannon Chakraborty,https://www.goodreads.com/book/show/61294937-the-adventures-of-amina-al-sirafi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663869260l/61294937._SX50_.jpg,4.24,82982.0,2023.0,asian-fantasy
